date,state,total_enrollments,male_enrollments,female_enrollments,child_enrollments,adult_enrollments,senior_enrollments,center_type
2024-04-02,Manipur,919,476,443,229,505,183,Permanent
2024-04-02,Meghalaya,818,417,401,204,450,163,Permanent
2024-04-02,Mizoram,844,433,410,211,464,168,Permanent
2024-04-02,Nagaland,387,191,196,96,213,77,Permanent
2024-04-02,Odisha,905,452,453,226,498,181,Permanent
2024-04-02,Punjab,346,176,169,86,190,69,Permanent
2024-04-02,Rajasthan,890,443,446,222,489,178,Temporary
2024-04-02,Sikkim,681,344,337,170,374,136,Permanent
2024-04-02,Tamil Nadu,493,255,238,123,271,98,Temporary
2024-04-02,Telangana,438,218,220,109,241,87,Permanent
2024-04-02,Tripura,360,178,181,90,198,72,Permanent
2024-04-02,Uttar Pradesh,568,276,292,142,312,113,Permanent
2024-04-02,Uttarakhand,709,342,367,177,390,141,Permanent
2024-04-02,West Bengal,355,177,177,88,195,71,Permanent
2024-04-02,Delhi,706,367,339,176,388,141,Permanent
2024-04-02,Jammu and Kashmir,383,197,186,95,210,76,Permanent
2024-04-03,Andhra Pradesh,262,130,131,65,144,52,Permanent
2024-04-03,Arunachal Pradesh,1004,511,493,251,552,200,Permanent
2024-04-03,Assam,649,319,329,162,357,129,Permanent
2024-04-03,Bihar,313,157,156,78,172,62,Permanent
2024-04-03,Chhattisgarh,805,414,390,201,443,161,Temporary
2024-04-03,Goa,829,415,414,207,456,165,Temporary
2024-04-03,Gujarat,458,225,232,114,251,91,Permanent
2024-04-03,Haryana,384,187,196,96,211,76,Permanent
2024-04-03,Himachal Pradesh,582,300,282,145,320,116,Permanent
2024-04-03,Jharkhand,628,310,318,157,345,125,Permanent
2024-04-03,Karnataka,713,364,349,178,392,142,Permanent
2024-04-03,Kerala,849,413,436,212,467,169,Permanent
2024-04-03,Madhya Pradesh,575,293,281,143,316,115,Temporary
2024-04-03,Maharashtra,500,252,248,125,275,100,Permanent
2024-04-03,Manipur,890,453,436,222,489,178,Temporary
2024-04-03,Meghalaya,955,478,476,238,525,191,Permanent
2024-04-03,Mizoram,544,265,278,136,299,108,Temporary
2024-04-03,Nagaland,567,291,275,141,311,113,Permanent
2024-04-03,Odisha,723,369,354,180,398,144,Permanent
2024-04-03,Punjab,318,162,156,79,175,63,Temporary
2024-04-03,Rajasthan,716,366,349,179,393,143,Temporary
2024-04-03,Sikkim,254,126,128,63,139,50,Permanent
2024-04-03,Tamil Nadu,541,270,270,135,297,108,Temporary
2024-04-03,Telangana,339,167,171,84,186,67,Temporary
2024-04-03,Tripura,779,384,395,194,428,155,Permanent
2024-04-03,Uttar Pradesh,621,317,303,155,341,124,Temporary
2024-04-03,Uttarakhand,855,440,415,213,470,171,Permanent
2024-04-03,West Bengal,431,217,213,107,237,86,Temporary
2024-04-03,Delhi,361,182,179,90,198,72,Temporary
2024-04-03,Jammu and Kashmir,738,381,356,184,406,147,Permanent
2024-04-04,Andhra Pradesh,410,206,203,102,225,82,Permanent
2024-04-04,Arunachal Pradesh,801,385,416,200,440,160,Permanent
2024-04-04,Assam,397,193,203,99,218,79,Permanent
2024-04-04,Bihar,660,330,330,165,363,132,Temporary
2024-04-04,Chhattisgarh,324,165,158,81,178,64,Permanent
2024-04-04,Goa,496,247,248,124,272,99,Temporary
2024-04-04,Gujarat,768,381,386,192,422,153,Permanent
2024-04-04,Haryana,317,161,155,79,174,63,Permanent
2024-04-04,Himachal Pradesh,459,222,237,114,252,91,Temporary
2024-04-04,Jharkhand,328,158,170,82,180,65,Permanent
2024-04-04,Karnataka,729,358,370,182,401,145,Temporary
2024-04-04,Kerala,294,146,148,73,162,58,Permanent
2024-04-04,Madhya Pradesh,654,315,339,163,360,130,Temporary
2024-04-04,Maharashtra,285,148,137,71,157,57,Temporary
2024-04-04,Manipur,659,318,340,164,362,131,Permanent
2024-04-04,Meghalaya,945,460,484,236,520,189,Permanent
2024-04-04,Mizoram,306,147,158,76,168,61,Permanent
2024-04-04,Nagaland,794,386,407,198,437,158,Permanent
2024-04-04,Odisha,428,218,209,107,235,85,Permanent
2024-04-04,Punjab,276,137,139,69,151,55,Permanent
2024-04-04,Rajasthan,917,449,468,229,504,183,Permanent
2024-04-04,Sikkim,671,343,328,167,369,134,Permanent
2024-04-04,Tamil Nadu,401,207,194,100,221,80,Permanent
2024-04-04,Telangana,750,371,379,187,412,150,Permanent
2024-04-04,Tripura,529,269,259,132,291,105,Permanent
2024-04-04,Uttar Pradesh,346,167,178,86,190,69,Temporary
2024-04-04,Uttarakhand,307,149,157,76,169,61,Permanent
2024-04-04,West Bengal,390,201,188,97,214,78,Permanent
2024-04-04,Delhi,952,486,466,238,524,190,Permanent
2024-04-04,Jammu and Kashmir,540,272,267,135,297,108,Permanent
2024-04-05,Andhra Pradesh,505,250,255,126,277,101,Permanent
2024-04-05,Arunachal Pradesh,358,184,174,89,197,71,Permanent
2024-04-05,Assam,762,387,375,190,419,152,Temporary
2024-04-05,Bihar,430,212,218,107,237,86,Permanent
2024-04-05,Chhattisgarh,899,463,435,224,494,179,Temporary
2024-04-05,Goa,665,340,324,166,365,133,Permanent
2024-04-05,Gujarat,641,313,328,160,353,128,Permanent
2024-04-05,Haryana,932,448,484,233,512,186,Permanent
2024-04-05,Himachal Pradesh,603,311,291,150,331,120,Temporary
2024-04-05,Jharkhand,345,174,171,86,190,69,Temporary
2024-04-05,Karnataka,521,250,270,130,286,104,Temporary
2024-04-05,Kerala,503,252,250,125,276,100,Permanent
2024-04-05,Madhya Pradesh,929,458,471,232,511,185,Permanent
2024-04-05,Maharashtra,335,173,162,83,184,67,Temporary
2024-04-05,Manipur,407,208,198,101,223,81,Temporary
2024-04-05,Meghalaya,664,339,324,166,365,132,Temporary
2024-04-05,Mizoram,355,174,181,88,195,71,Permanent
2024-04-05,Nagaland,654,340,314,163,359,130,Temporary
2024-04-05,Odisha,509,262,247,127,280,101,Permanent
2024-04-05,Punjab,599,304,294,149,329,119,Permanent
2024-04-05,Rajasthan,267,136,130,66,146,53,Permanent
2024-04-05,Sikkim,786,403,383,196,432,157,Permanent
2024-04-05,Tamil Nadu,519,262,257,129,285,103,Permanent
2024-04-05,Telangana,594,294,300,148,327,118,Permanent
2024-04-05,Tripura,525,257,268,131,289,105,Permanent
2024-04-05,Uttar Pradesh,805,395,409,201,442,161,Permanent
2024-04-05,Uttarakhand,1079,521,558,269,593,215,Temporary
2024-04-05,West Bengal,372,192,179,93,204,74,Permanent
2024-04-05,Delhi,992,491,500,248,545,198,Permanent
2024-04-05,Jammu and Kashmir,584,297,287,146,321,116,Permanent
2024-04-06,Andhra Pradesh,577,295,282,144,317,115,Temporary
2024-04-06,Arunachal Pradesh,329,161,167,82,181,65,Temporary
2024-04-06,Assam,489,238,251,122,269,97,Permanent
2024-04-06,Bihar,582,280,302,145,320,116,Temporary
2024-04-06,Chhattisgarh,281,139,141,70,154,56,Temporary
2024-04-06,Goa,229,112,116,57,126,45,Temporary
2024-04-06,Gujarat,509,263,246,127,280,101,Temporary
2024-04-06,Haryana,296,149,146,74,162,59,Permanent
2024-04-06,Himachal Pradesh,256,124,132,64,141,51,Permanent
2024-04-06,Jharkhand,455,220,235,113,250,91,Permanent
2024-04-06,Karnataka,554,274,280,138,305,110,Permanent
2024-04-06,Kerala,274,132,142,68,151,54,Temporary
2024-04-06,Madhya Pradesh,362,187,175,90,199,72,Permanent
2024-04-06,Maharashtra,469,240,229,117,258,93,Temporary
2024-04-06,Manipur,629,317,312,157,346,125,Temporary
2024-04-06,Meghalaya,154,78,75,38,84,30,Temporary
2024-04-06,Mizoram,474,246,228,118,261,94,Temporary
2024-04-06,Nagaland,643,313,330,160,354,128,Temporary
2024-04-06,Odisha,505,245,260,126,278,101,Temporary
2024-04-06,Punjab,501,251,249,125,275,100,Permanent
2024-04-06,Rajasthan,548,264,284,137,301,109,Permanent
2024-04-06,Sikkim,519,252,266,129,285,103,Temporary
2024-04-06,Tamil Nadu,237,122,114,59,130,47,Permanent
2024-04-06,Telangana,251,128,123,62,138,50,Permanent
2024-04-06,Tripura,458,228,230,114,252,91,Temporary
2024-04-06,Uttar Pradesh,519,265,254,129,285,103,Temporary
2024-04-06,Uttarakhand,292,145,147,73,161,58,Permanent
2024-04-06,West Bengal,429,214,215,107,236,85,Permanent
2024-04-06,Delhi,516,268,248,129,284,103,Permanent
2024-04-06,Jammu and Kashmir,519,268,251,129,285,103,Temporary
2024-04-07,Andhra Pradesh,460,231,229,115,253,92,Temporary
2024-04-07,Arunachal Pradesh,259,124,134,64,142,51,Temporary
2024-04-07,Assam,545,278,267,136,300,109,Permanent
2024-04-07,Bihar,213,108,104,53,117,42,Permanent
2024-04-07,Chhattisgarh,516,259,257,129,284,103,Permanent
2024-04-07,Goa,260,129,131,65,143,52,Permanent
2024-04-07,Gujarat,534,275,259,133,294,106,Temporary
2024-04-07,Haryana,273,132,140,68,150,54,Temporary
2024-04-07,Himachal Pradesh,449,218,230,112,247,89,Permanent
2024-04-07,Jharkhand,566,279,286,141,311,113,Permanent
2024-04-07,Karnataka,173,84,88,43,95,34,Permanent
2024-04-07,Kerala,181,94,87,45,99,36,Temporary
2024-04-07,Madhya Pradesh,539,261,278,134,296,107,Permanent
2024-04-07,Maharashtra,472,234,238,118,259,94,Temporary
2024-04-07,Manipur,260,134,126,65,143,52,Permanent
2024-04-07,Meghalaya,398,191,207,99,219,79,Permanent
2024-04-07,Mizoram,635,319,316,158,349,127,Permanent
2024-04-07,Nagaland,434,213,220,108,238,86,Permanent
2024-04-07,Odisha,339,173,165,84,186,67,Temporary
2024-04-07,Punjab,360,186,174,90,198,72,Permanent
2024-04-07,Rajasthan,330,169,161,82,182,66,Temporary
2024-04-07,Sikkim,494,241,253,123,271,98,Permanent
2024-04-07,Tamil Nadu,459,226,232,114,252,91,Permanent
2024-04-07,Telangana,393,190,202,98,216,78,Permanent
2024-04-07,Tripura,530,255,274,132,291,106,Permanent
2024-04-07,Uttar Pradesh,414,211,202,103,227,82,Temporary
2024-04-07,Uttarakhand,382,187,195,95,210,76,Permanent
2024-04-07,West Bengal,391,196,195,97,215,78,Permanent
2024-04-07,Delhi,561,287,273,140,308,112,Temporary
2024-04-07,Jammu and Kashmir,491,255,236,122,270,98,Permanent
2024-04-08,Andhra Pradesh,801,393,407,200,440,160,Permanent
2024-04-08,Arunachal Pradesh,920,465,454,230,506,184,Temporary
2024-04-08,Assam,362,187,175,90,199,72,Temporary
2024-04-08,Bihar,346,177,168,86,190,69,Permanent
2024-04-08,Chhattisgarh,889,446,442,222,489,177,Temporary
2024-04-08,Goa,517,266,251,129,284,103,Permanent
2024-04-08,Gujarat,987,503,484,246,543,197,Permanent
2024-04-08,Haryana,558,289,269,139,307,111,Permanent
2024-04-08,Himachal Pradesh,263,133,130,65,144,52,Temporary
2024-04-08,Jharkhand,912,466,445,228,501,182,Temporary
2024-04-08,Karnataka,876,426,450,219,482,175,Temporary
2024-04-08,Kerala,748,387,360,187,411,149,Permanent
2024-04-08,Madhya Pradesh,717,346,370,179,394,143,Permanent
2024-04-08,Maharashtra,749,381,367,187,412,149,Permanent
2024-04-08,Manipur,995,481,514,248,547,199,Permanent
2024-04-08,Meghalaya,280,138,141,70,154,56,Permanent
2024-04-08,Mizoram,591,304,286,147,325,118,Temporary
2024-04-08,Nagaland,638,307,331,159,351,127,Permanent
2024-04-08,Odisha,863,432,430,215,474,172,Permanent
2024-04-08,Punjab,848,422,426,212,466,169,Permanent
2024-04-08,Rajasthan,543,263,280,135,299,108,Permanent
2024-04-08,Sikkim,588,301,286,147,323,117,Permanent
2024-04-08,Tamil Nadu,437,220,217,109,240,87,Permanent
2024-04-08,Telangana,403,200,202,100,221,80,Temporary
2024-04-08,Tripura,290,149,140,72,159,58,Permanent
2024-04-08,Uttar Pradesh,445,228,216,111,244,89,Permanent
2024-04-08,Uttarakhand,434,214,220,108,239,86,Permanent
2024-04-08,West Bengal,508,256,252,127,279,101,Temporary
2024-04-08,Delhi,715,343,371,178,393,143,Permanent
2024-04-08,Jammu and Kashmir,385,187,198,96,212,77,Permanent
2024-04-09,Andhra Pradesh,509,256,252,127,280,101,Temporary
2024-04-09,Arunachal Pradesh,543,266,277,135,299,108,Temporary
2024-04-09,Assam,498,254,243,124,273,99,Permanent
2024-04-09,Bihar,657,325,331,164,361,131,Permanent
2024-04-09,Chhattisgarh,883,424,459,220,486,176,Permanent
2024-04-09,Goa,833,431,402,208,458,166,Temporary
2024-04-09,Gujarat,442,223,218,110,243,88,Temporary
2024-04-09,Haryana,554,274,280,138,305,110,Permanent
2024-04-09,Himachal Pradesh,1002,482,519,250,551,200,Temporary
2024-04-09,Jharkhand,758,391,366,189,417,151,Permanent
2024-04-09,Karnataka,391,202,189,97,215,78,Permanent
2024-04-09,Kerala,887,448,438,221,488,177,Permanent
2024-04-09,Madhya Pradesh,435,210,225,108,239,87,Temporary
2024-04-09,Maharashtra,572,283,288,143,314,114,Permanent
2024-04-09,Manipur,767,369,397,191,421,153,Permanent
2024-04-09,Meghalaya,393,201,192,98,216,78,Permanent
2024-04-09,Mizoram,839,427,411,209,461,167,Permanent
2024-04-09,Nagaland,674,334,340,168,371,134,Permanent
2024-04-09,Odisha,600,311,289,150,330,120,Temporary
2024-04-09,Punjab,728,353,374,182,400,145,Permanent
2024-04-09,Rajasthan,832,405,426,208,457,166,Permanent
2024-04-09,Sikkim,554,269,284,138,304,110,Permanent
2024-04-09,Tamil Nadu,689,334,355,172,379,137,Permanent
2024-04-09,Telangana,247,123,123,61,136,49,Permanent
2024-04-09,Tripura,936,478,458,234,515,187,Permanent
2024-04-09,Uttar Pradesh,658,341,317,164,362,131,Permanent
2024-04-09,Uttarakhand,755,381,373,188,415,151,Temporary
2024-04-09,West Bengal,922,459,463,230,507,184,Permanent
2024-04-09,Delhi,726,349,377,181,399,145,Permanent
2024-04-09,Jammu and Kashmir,590,291,299,147,324,118,Permanent
2024-04-10,Andhra Pradesh,535,274,260,133,294,107,Permanent
2024-04-10,Arunachal Pradesh,461,223,237,115,253,92,Temporary
2024-04-10,Assam,566,281,285,141,311,113,Permanent
2024-04-10,Bihar,504,250,254,126,277,100,Permanent
2024-04-10,Chhattisgarh,912,458,454,228,501,182,Permanent
2024-04-10,Goa,722,352,369,180,397,144,Permanent
2024-04-10,Gujarat,870,450,420,217,478,174,Temporary
2024-04-10,Haryana,724,361,362,181,398,144,Permanent
2024-04-10,Himachal Pradesh,498,254,243,124,274,99,Temporary
2024-04-10,Jharkhand,572,287,284,143,314,114,Permanent
2024-04-10,Karnataka,385,192,192,96,212,77,Permanent
2024-04-10,Kerala,315,152,163,78,173,63,Temporary
2024-04-10,Madhya Pradesh,741,367,373,185,407,148,Permanent
2024-04-10,Maharashtra,310,157,153,77,170,62,Permanent
2024-04-10,Manipur,845,420,425,211,464,169,Permanent
2024-04-10,Meghalaya,438,217,221,109,241,87,Permanent
2024-04-10,Mizoram,768,374,394,192,422,153,Permanent
2024-04-10,Nagaland,626,308,318,156,344,125,Permanent
2024-04-10,Odisha,865,436,428,216,476,173,Permanent
2024-04-10,Punjab,713,364,349,178,392,142,Permanent
2024-04-10,Rajasthan,367,188,179,91,202,73,Permanent
2024-04-10,Sikkim,673,328,345,168,370,134,Permanent
2024-04-10,Tamil Nadu,360,182,177,90,198,72,Temporary
2024-04-10,Telangana,318,163,154,79,174,63,Temporary
2024-04-10,Tripura,669,324,344,167,367,133,Temporary
2024-04-10,Uttar Pradesh,392,189,203,98,216,78,Permanent
2024-04-10,Uttarakhand,480,234,246,120,264,96,Permanent
2024-04-10,West Bengal,255,129,125,63,140,51,Temporary
2024-04-10,Delhi,573,294,278,143,315,114,Permanent
2024-04-10,Jammu and Kashmir,478,246,232,119,263,95,Permanent
2024-04-11,Andhra Pradesh,721,352,369,180,396,144,Permanent
2024-04-11,Arunachal Pradesh,798,391,407,199,439,159,Temporary
2024-04-11,Assam,349,170,179,87,192,69,Temporary
2024-04-11,Bihar,614,311,302,153,337,122,Temporary
2024-04-11,Chhattisgarh,750,375,375,187,412,150,Temporary
2024-04-11,Goa,573,281,291,143,315,114,Permanent
2024-04-11,Gujarat,333,164,168,83,183,66,Permanent
2024-04-11,Haryana,571,279,292,142,314,114,Temporary
2024-04-11,Himachal Pradesh,686,354,332,171,377,137,Temporary
2024-04-11,Jharkhand,794,386,407,198,436,158,Permanent
2024-04-11,Karnataka,639,318,321,159,351,127,Temporary
2024-04-11,Kerala,811,416,395,202,446,162,Temporary
2024-04-11,Madhya Pradesh,304,155,149,76,167,60,Permanent
2024-04-11,Maharashtra,1001,499,501,250,550,200,Temporary
2024-04-11,Manipur,386,197,188,96,212,77,Permanent
2024-04-11,Meghalaya,542,280,262,135,298,108,Permanent
2024-04-11,Mizoram,437,225,211,109,240,87,Permanent
2024-04-11,Nagaland,562,286,275,140,309,112,Permanent
2024-04-11,Odisha,662,331,330,165,364,132,Permanent
2024-04-11,Punjab,466,230,235,116,256,93,Temporary
2024-04-11,Rajasthan,341,166,175,85,187,68,Permanent
2024-04-11,Sikkim,992,502,489,248,545,198,Permanent
2024-04-11,Tamil Nadu,831,406,425,207,457,166,Temporary
2024-04-11,Telangana,807,390,417,201,444,161,Permanent
2024-04-11,Tripura,745,358,386,186,410,149,Permanent
2024-04-11,Uttar Pradesh,808,393,415,202,444,161,Permanent
2024-04-11,Uttarakhand,567,293,274,141,312,113,Permanent
2024-04-11,West Bengal,372,190,182,93,205,74,Temporary
2024-04-11,Delhi,374,187,186,93,205,74,Permanent
2024-04-11,Jammu and Kashmir,367,183,184,91,202,73,Permanent
2024-04-12,Andhra Pradesh,816,393,422,204,449,163,Temporary
2024-04-12,Arunachal Pradesh,425,218,206,106,233,85,Permanent
2024-04-12,Assam,973,495,478,243,535,194,Permanent
2024-04-12,Bihar,936,481,455,234,515,187,Temporary
2024-04-12,Chhattisgarh,679,334,345,169,373,135,Permanent
2024-04-12,Goa,974,480,494,243,535,194,Permanent
2024-04-12,Gujarat,324,160,164,81,178,64,Permanent
2024-04-12,Haryana,900,463,437,225,495,180,Permanent
2024-04-12,Himachal Pradesh,862,446,416,215,474,172,Permanent
2024-04-12,Jharkhand,353,170,182,88,194,70,Permanent
2024-04-12,Karnataka,994,485,508,248,546,198,Permanent
2024-04-12,Kerala,604,291,313,151,332,120,Temporary
2024-04-12,Madhya Pradesh,882,428,453,220,485,176,Permanent
2024-04-12,Maharashtra,914,455,458,228,502,182,Temporary
2024-04-12,Manipur,394,193,201,98,216,78,Permanent
2024-04-12,Meghalaya,652,317,335,163,359,130,Permanent
2024-04-12,Mizoram,512,251,260,128,281,102,Temporary
2024-04-12,Nagaland,450,217,233,112,247,90,Permanent
2024-04-12,Odisha,986,484,501,246,542,197,Permanent
2024-04-12,Punjab,398,192,205,99,218,79,Temporary
2024-04-12,Rajasthan,489,241,247,122,269,97,Temporary
2024-04-12,Sikkim,387,192,194,96,213,77,Permanent
2024-04-12,Tamil Nadu,802,417,385,200,441,160,Temporary
2024-04-12,Telangana,281,135,146,70,154,56,Permanent
2024-04-12,Tripura,671,334,336,167,369,134,Temporary
2024-04-12,Uttar Pradesh,876,455,421,219,482,175,Permanent
2024-04-12,Uttarakhand,637,308,328,159,350,127,Permanent
2024-04-12,West Bengal,439,215,223,109,241,87,Permanent
2024-04-12,Delhi,966,494,472,241,531,193,Temporary
2024-04-12,Jammu and Kashmir,612,301,311,153,336,122,Temporary
2024-04-13,Andhra Pradesh,417,215,202,104,229,83,Temporary
2024-04-13,Arunachal Pradesh,163,81,81,40,89,32,Temporary
2024-04-13,Assam,556,268,287,139,305,111,Permanent
2024-04-13,Bihar,275,136,138,68,151,55,Permanent
2024-04-13,Chhattisgarh,542,274,268,135,298,108,Permanent
2024-04-13,Goa,220,112,107,55,121,44,Temporary
2024-04-13,Gujarat,211,104,106,52,116,42,Permanent
2024-04-13,Haryana,439,212,226,109,241,87,Permanent
2024-04-13,Himachal Pradesh,267,133,133,66,147,53,Permanent
2024-04-13,Jharkhand,603,298,304,150,331,120,Permanent
2024-04-13,Karnataka,593,302,290,148,326,118,Permanent
2024-04-13,Kerala,291,148,143,72,160,58,Temporary
2024-04-13,Madhya Pradesh,308,156,152,77,169,61,Permanent
2024-04-13,Maharashtra,303,148,154,75,166,60,Permanent
2024-04-13,Manipur,285,145,140,71,157,57,Temporary
2024-04-13,Meghalaya,317,156,161,79,174,63,Permanent
2024-04-13,Mizoram,145,72,72,36,79,29,Temporary
2024-04-13,Nagaland,150,77,73,37,82,30,Permanent
2024-04-13,Odisha,381,187,194,95,209,76,Permanent
2024-04-13,Punjab,463,227,235,115,254,92,Temporary
2024-04-13,Rajasthan,529,263,266,132,291,105,Permanent
2024-04-13,Sikkim,440,211,228,110,242,88,Permanent
2024-04-13,Tamil Nadu,256,133,123,64,141,51,Temporary
2024-04-13,Telangana,302,154,148,75,166,60,Permanent
2024-04-13,Tripura,205,101,104,51,113,41,Temporary
2024-04-13,Uttar Pradesh,192,99,93,48,105,38,Permanent
2024-04-13,Uttarakhand,239,118,120,59,131,47,Permanent
2024-04-13,West Bengal,163,79,84,40,90,32,Permanent
2024-04-13,Delhi,234,121,113,58,129,46,Permanent
2024-04-13,Jammu and Kashmir,545,265,280,136,300,109,Permanent
2024-04-14,Andhra Pradesh,224,109,114,56,123,44,Permanent
2024-04-14,Arunachal Pradesh,473,236,236,118,260,94,Temporary
2024-04-14,Assam,376,192,184,94,207,75,Permanent
2024-04-14,Bihar,541,269,272,135,297,108,Permanent
2024-04-14,Chhattisgarh,507,259,247,126,279,101,Permanent
2024-04-14,Goa,560,269,291,140,308,112,Temporary
2024-04-14,Gujarat,516,267,248,129,283,103,Permanent
2024-04-14,Haryana,224,113,110,56,123,44,Permanent
2024-04-14,Himachal Pradesh,224,112,111,56,123,44,Permanent
2024-04-14,Jharkhand,386,194,192,96,212,77,Permanent
2024-04-14,Karnataka,169,86,82,42,93,33,Permanent
2024-04-14,Kerala,588,286,302,147,323,117,Permanent
2024-04-14,Madhya Pradesh,220,112,107,55,121,44,Permanent
2024-04-14,Maharashtra,372,183,189,93,204,74,Permanent
2024-04-14,Manipur,387,200,186,96,212,77,Permanent
2024-04-14,Meghalaya,575,287,288,143,316,115,Temporary
2024-04-14,Mizoram,380,196,184,95,209,76,Permanent
2024-04-14,Nagaland,663,334,328,165,364,132,Permanent
2024-04-14,Odisha,227,114,113,56,125,45,Temporary
2024-04-14,Punjab,481,241,239,120,264,96,Permanent
2024-04-14,Rajasthan,250,122,128,62,137,50,Permanent
2024-04-14,Sikkim,464,224,240,116,255,92,Permanent
2024-04-14,Tamil Nadu,192,98,93,48,105,38,Permanent
2024-04-14,Telangana,374,182,192,93,206,74,Permanent
2024-04-14,Tripura,424,216,207,106,233,84,Permanent
2024-04-14,Uttar Pradesh,485,240,244,121,267,97,Permanent
2024-04-14,Uttarakhand,436,215,221,109,240,87,Temporary
2024-04-14,West Bengal,295,144,150,73,162,59,Permanent
2024-04-14,Delhi,192,95,96,48,105,38,Temporary
2024-04-14,Jammu and Kashmir,504,244,260,126,277,100,Permanent
